PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,label
33588048,"M. jannaschii FtsZ, a key protein in bacterial cell division, is inactivated by peroxyl radical-mediated methionine oxidation","Reyes JS, Fuentes-Lemus E, Aspée A, Davies MJ, Monasterio O, López-Alarcón C.",Free Radic Biol Med. 2021 Apr;166:53-66. doi: 10.1016/j.freeradbiomed.2021.02.003. Epub 2021 Feb 13.,Reyes JS,Free Radic Biol Med,2021,15/2/2021,,,10.1016/j.freeradbiomed.2021.02.003,FtsZ
34700238,The natural anthraquinone dye purpurin exerts antibacterial activity by perturbing the FtsZ assembly,"Mahanty S, Rathinasamy K.",Bioorg Med Chem. 2021 Nov 15;50:116463. doi: 10.1016/j.bmc.2021.116463. Epub 2021 Oct 11.,Mahanty S,Bioorg Med Chem,2021,26/10/2021,,,10.1016/j.bmc.2021.116463,FtsZ
34296514,The developmental regulator PatD modulates assembly of the cell-division protein FtsZ in the cyanobacterium Anabaena sp. PCC 7120,"Wang L, Niu TC, Valladares A, Lin GM, Zhang JY, Herrero A, Chen WL, Zhang CC.",Environ Microbiol. 2021 Aug;23(8):4823-4837. doi: 10.1111/1462-2920.15682. Epub 2021 Aug 1.,Wang L,Environ Microbiol,2021,23/7/2021,,,10.1111/1462-2920.15682,FtsZ
30636070,Synthetic developmental regulator MciZ targets FtsZ across Bacillus species and inhibits bacterial division,"Araújo-Bazán L, Huecas S, Valle J, Andreu D, Andreu JM.",Mol Microbiol. 2019 Apr;111(4):965-980. doi: 10.1111/mmi.14198. Epub 2019 Feb 17.,Araújo-Bazán L,Mol Microbiol,2019,13/1/2019,,,10.1111/mmi.14198,FtsZ
32617695,A stochastic model for dynamics of FtsZ filaments and the formation of Z -ring,"Swain A, Anil Kumar AV, Sumedha.",Eur Phys J E Soft Matter. 2020 Jul 2;43(7):43. doi: 10.1140/epje/i2020-11967-6.,Swain A,Eur Phys J E Soft Matter,2020,4/7/2020,,,10.1140/epje/i2020-11967-6,FtsZ
31036719,Multi-functional regulator MapZ controls both positioning and timing of FtsZ polymerization,"Feng Z, Zhang J, Xu D, Jiang YL, Zhou CZ, Chen Y.",Biochem J. 2019 May 21;476(10):1433-1444. doi: 10.1042/BCJ20190138.,Feng Z,Biochem J,2019,1/5/2019,,,10.1042/BCJ20190138,FtsZ
31871036,Peptide Linkers within the Essential FtsZ Membrane Tethers ZipA and FtsA Are Nonessential for Cell Division,"Schoenemann KM, Vega DE, Margolin W.",J Bacteriol. 2020 Feb 25;202(6):e00720-19. doi: 10.1128/JB.00720-19. Print 2020 Feb 25.,Schoenemann KM,J Bacteriol,2020,25/12/2019,PMC7043674,,10.1128/JB.00720-19,FtsZ
36315857,Lipid Surfaces and Glutamate Anions Enhance Formation of Dynamic Biomolecular Condensates Containing Bacterial Cell Division Protein FtsZ and Its DNA-Bound Regulator SlmA,"Paccione G, Robles-Ramos MÁ, Alfonso C, Sobrinos-Sanguino M, Margolin W, Zorrilla S, Monterroso B, Rivas G.",Biochemistry. 2022 Nov 15;61(22):2482-2489. doi: 10.1021/acs.biochem.2c00424. Epub 2022 Oct 31.,Paccione G,Biochemistry,2022,31/10/2022,PMC9670838,,10.1021/acs.biochem.2c00424,FtsZ
34046600,"Structure-activity relationship studies on 2,5,6-trisubstituted benzimidazoles targeting Mtb-FtsZ as antitubercular agents","Haranahalli K, Tong S, Kim S, Awwa M, Chen L, Knudson SE, Slayden RA, Singleton E, Russo R, Connell N, Ojima I.",RSC Med Chem. 2020 Oct 16;12(1):78-94. doi: 10.1039/d0md00256a. eCollection 2021 Jan 1.,Haranahalli K,RSC Med Chem,2020,28/5/2021,PMC8132993,,10.1039/d0md00256a,FtsZ
30230648,Cell cycle-dependent regulation of FtsZ in Escherichia coli in slow growth conditions,"Männik J, Walker BE, Männik J.",Mol Microbiol. 2018 Dec;110(6):1030-1044. doi: 10.1111/mmi.14135. Epub 2018 Oct 29.,Männik J,Mol Microbiol,2018,20/9/2018,PMC6311098,NIHMS993627,10.1111/mmi.14135,FtsZ
31390865,Reversible Membrane Tethering by ZipA Determines FtsZ Polymerization in Two and Three Dimensions,"Sobrinos-Sanguino M, Vélez M, Richter RP, Rivas G.",Biochemistry. 2019 Sep 24;58(38):4003-4015. doi: 10.1021/acs.biochem.9b00378. Epub 2019 Sep 9.,Sobrinos-Sanguino M,Biochemistry,2019,9/8/2019,,,10.1021/acs.biochem.9b00378,FtsZ
32269092,Bacterial cell division at a glance,"Mahone CR, Goley ED.",J Cell Sci. 2020 Apr 8;133(7):jcs237057. doi: 10.1242/jcs.237057.,Mahone CR,J Cell Sci,2020,10/4/2020,PMC7157936,,10.1242/jcs.237057,FtsZ
33920895,Computational Design and Development of Benzodioxane-Benzamides as Potent Inhibitors of FtsZ by Exploring the Hydrophobic Subpocket,"Straniero V, Sebastián-Pérez V, Suigo L, Margolin W, Casiraghi A, Hrast M, Zanotto C, Zdovc I, Radaelli A, Valoti E.",Antibiotics (Basel). 2021 Apr 15;10(4):442. doi: 10.3390/antibiotics10040442.,Straniero V,Antibiotics (Basel),2021,30/4/2021,PMC8071314,,10.3390/antibiotics10040442,FtsZ
31232008,"[Bacterial expression, preparation and identification of polyclonal antibody against Escherichia coli FtsZ]","Chen Y, Niu X, Li M, Li N, Liu X.",Sheng Wu Gong Cheng Xue Bao. 2019 Jun 25;35(6):1117-1125. doi: 10.13345/j.cjb.190011.,Chen Y,Sheng Wu Gong Cheng Xue Bao,2019,25/6/2019,,,10.13345/j.cjb.190011,FtsZ
31160467,"Hsp90 of E. coli modulates assembly of FtsZ, the bacterial tubulin homolog","Balasubramanian A, Markovski M, Hoskins JR, Doyle SM, Wickner S.",Proc Natl Acad Sci U S A. 2019 Jun 18;116(25):12285-12294. doi: 10.1073/pnas.1904014116. Epub 2019 Jun 3.,Balasubramanian A,Proc Natl Acad Sci U S A,2019,5/6/2019,PMC6589665,,10.1073/pnas.1904014116,FtsZ
32417543,Drug repurposing approach to target FtsZ cell division protein from Salmonella Typhi,"Naz F, Mashkoor M, Sharma P, Haque MA, Kapil A, Kumar M, Kaur P, Abdul Samath E.",Int J Biol Macromol. 2020 Sep 15;159:1073-1083. doi: 10.1016/j.ijbiomac.2020.05.063. Epub 2020 May 15.,Naz F,Int J Biol Macromol,2020,18/5/2020,,,10.1016/j.ijbiomac.2020.05.063,FtsZ
31355691,"Discovery of promising FtsZ inhibitors by E-pharmacophore, 3D-QSAR, molecular docking study, and molecular dynamics simulation","Qiu Y, Zhou L, Hu Y, Bao Y.",J Recept Signal Transduct Res. 2019 Apr;39(2):154-166. doi: 10.1080/10799893.2019.1638404. Epub 2019 Jul 29.,Qiu Y,J Recept Signal Transduct Res,2019,30/7/2019,,,10.1080/10799893.2019.1638404,FtsZ
30397005,Synthesis and degradation of FtsZ quantitatively predict the first cell division in starved bacteria,"Sekar K, Rusconi R, Sauls JT, Fuhrer T, Noor E, Nguyen J, Fernandez VI, Buffing MF, Berney M, Jun S, Stocker R, Sauer U.",Mol Syst Biol. 2018 Nov 5;14(11):e8623. doi: 10.15252/msb.20188623.,Sekar K,Mol Syst Biol,2018,7/11/2018,PMC6217170,,10.15252/msb.20188623,FtsZ
37250168,Identification of anti-Mycobacterium tuberculosis agents targeting the interaction of bacterial division proteins FtsZ and SepFe,"Zhang H, Chen Y, Zhang Y, Qiao L, Chi X, Han Y, Lin Y, Si S, Jiang J.",Acta Pharm Sin B. 2023 May;13(5):2056-2070. doi: 10.1016/j.apsb.2023.01.022. Epub 2023 Feb 4.,Zhang H,Acta Pharm Sin B,2023,30/5/2023,PMC10213792,,10.1016/j.apsb.2023.01.022,FtsZ
34421877,A Novel Z-Ring Associated Protein ZapA-Like Protein (PA5407) From Pseudomonas aeruginosa Promotes FtsZ to Form Double Filaments,"Wang X, Ma X, Li Z, Niu M, Zhai M, Chen Y.",Front Microbiol. 2021 Aug 4;12:717013. doi: 10.3389/fmicb.2021.717013. eCollection 2021.,Wang X,Front Microbiol,2021,23/8/2021,PMC8371321,,10.3389/fmicb.2021.717013,FtsZ
31134430,Molecular association of FtsZ with the intrabacterial nanotransportation system for urease in Helicobacter pylori,"Wu H, Iwai N, Suzuki Y, Nakano T.",Med Mol Morphol. 2019 Dec;52(4):226-234. doi: 10.1007/s00795-019-00225-6. Epub 2019 May 27.,Wu H,Med Mol Morphol,2019,29/5/2019,,,10.1007/s00795-019-00225-6,FtsZ
30333801,"FtsZ of Filamentous, Heterocyst-Forming Cyanobacteria Has a Conserved N-Terminal Peptide Required for Normal FtsZ Polymerization and Cell Division","Corrales-Guerrero L, Camargo S, Valladares A, Picossi S, Luque I, Ochoa de Alda JAG, Herrero A.",Front Microbiol. 2018 Oct 2;9:2260. doi: 10.3389/fmicb.2018.02260. eCollection 2018.,Corrales-Guerrero L,Front Microbiol,2018,19/10/2018,PMC6175996,,10.3389/fmicb.2018.02260,FtsZ
30343895,Bifunctional Immunity Proteins Protect Bacteria against FtsZ-Targeting ADP-Ribosylating Toxins,"Ting SY, Bosch DE, Mangiameli SM, Radey MC, Huang S, Park YJ, Kelly KA, Filip SK, Goo YA, Eng JK, Allaire M, Veesler D, Wiggins PA, Peterson SB, Mougous JD.",Cell. 2018 Nov 15;175(5):1380-1392.e14. doi: 10.1016/j.cell.2018.09.037. Epub 2018 Oct 18.,Ting SY,Cell,2018,23/10/2018,PMC6239978,NIHMS1509221,10.1016/j.cell.2018.09.037,FtsZ
32132631,Structural features of the interaction of MapZ with FtsZ and membranes in Streptococcus pneumoniae,"Hosek T, Bougault CM, Lavergne JP, Martinez D, Ayala I, Fenel D, Restelli M, Morlot C, Habenstein B, Grangeasse C, Simorre JP.",Sci Rep. 2020 Mar 4;10(1):4051. doi: 10.1038/s41598-020-61036-9.,Hosek T,Sci Rep,2020,6/3/2020,PMC7055233,,10.1038/s41598-020-61036-9,FtsZ
31090151,Regulation of Streptococcus pneumoniae FtsZ assembly by divalent cations: paradoxical effects of Ca(2+) on the nucleation and bundling of FtsZ polymers,"Dhaked HPS, Ray S, Battaje RR, Banerjee A, Panda D.",FEBS J. 2019 Sep;286(18):3629-3646. doi: 10.1111/febs.14928. Epub 2019 Jun 6.,Dhaked HPS,FEBS J,2019,16/5/2019,,,10.1111/febs.14928,FtsZ
30021877,Phosphorylation of FtsZ and FtsA by a DNA Damage-Responsive Ser/Thr Protein Kinase Affects Their Functional Interactions in Deinococcus radiodurans,"Maurya GK, Modi K, Banerjee M, Chaudhary R, Rajpurohit YS, Misra HS.",mSphere. 2018 Jul 18;3(4):e00325-18. doi: 10.1128/mSphere.00325-18.,Maurya GK,mSphere,2018,20/7/2018,PMC6052341,,10.1128/mSphere.00325-18,FtsZ
33288818,Assembly properties of bacterial tubulin homolog FtsZ regulated by the positive regulator protein ZipA and ZapA from Pseudomonas aeruginosa,"Rahman MU, Li Z, Zhang T, Du S, Ma X, Wang P, Chen Y.",Sci Rep. 2020 Dec 7;10(1):21369. doi: 10.1038/s41598-020-78431-x.,Rahman MU,Sci Rep,2020,8/12/2020,PMC7721900,,10.1038/s41598-020-78431-x,FtsZ
33731468,Streptococcus suis MsmK: Novel Cell Division Protein Interacting with FtsZ and Maintaining Cell Shape,"Tan MF, Hu Q, Hu Z, Zhang CY, Liu WQ, Gao T, Zhang LS, Yao L, Li HQ, Zeng YB, Zhou R.",mSphere. 2021 Mar 17;6(2):e00119-21. doi: 10.1128/mSphere.00119-21.,Tan MF,mSphere,2021,18/3/2021,PMC8546688,,10.1128/mSphere.00119-21,FtsZ
31841523,Comparative in silico analysis of ftsZ gene from different bacteria reveals the preference for core set of codons in coding sequence structuring and secondary structural elements determination,"Pal A, Saha BK, Saha J.",PLoS One. 2019 Dec 16;14(12):e0219231. doi: 10.1371/journal.pone.0219231. eCollection 2019.,Pal A,PLoS One,2019,17/12/2019,PMC6913975,,10.1371/journal.pone.0219231,FtsZ
31822696,"Nano-encapsulated Escherichia coli Divisome Anchor ZipA, and in Complex with FtsZ","Lee SC, Collins R, Lin YP, Jamshad M, Broughton C, Harris SA, Hanson BS, Tognoloni C, Parslow RA, Terry AE, Rodger A, Smith CJ, Edler KJ, Ford R, Roper DI, Dafforn TR.",Sci Rep. 2019 Dec 10;9(1):18712. doi: 10.1038/s41598-019-54999-x.,Lee SC,Sci Rep,2019,12/12/2019,PMC6904479,,10.1038/s41598-019-54999-x,FtsZ
31959972,Diffusion and capture permits dynamic coupling between treadmilling FtsZ filaments and cell division proteins,"Baranova N, Radler P, Hernández-Rocamora VM, Alfonso C, López-Pelegrín M, Rivas G, Vollmer W, Loose M.",Nat Microbiol. 2020 Mar;5(3):407-417. doi: 10.1038/s41564-019-0657-5. Epub 2020 Jan 20.,Baranova N,Nat Microbiol,2020,22/1/2020,PMC7048620,EMS85137,10.1038/s41564-019-0657-5,FtsZ
31539529,Quantification of Predictive Uncertainty in Models of FtsZ ring assembly in Escherichia coli,"Ye Y, Ruiz-Martinez A, Wang P, Tartakovsky DM.",J Theor Biol. 2020 Jan 7;484:110006. doi: 10.1016/j.jtbi.2019.110006. Epub 2019 Sep 17.,Ye Y,J Theor Biol,2020,21/9/2019,,,10.1016/j.jtbi.2019.110006,FtsZ
33291418,Antimicrobial Action and Reversal of Resistance in MRSA by Difluorobenzamide Derivatives Targeted at FtsZ,"Chai WC, Whittall JJ, Song D, Polyak SW, Ogunniyi AD, Wang Y, Bi F, Ma S, Semple SJ, Venter H.",Antibiotics (Basel). 2020 Dec 5;9(12):873. doi: 10.3390/antibiotics9120873.,Chai WC,Antibiotics (Basel),2020,9/12/2020,PMC7762090,,10.3390/antibiotics9120873,FtsZ
30542089,Author Correction: Chloroplast FtsZ assembles into a contractible ring via tubulin-like heteropolymerization,"Yoshida Y, Mogi Y, TerBush AD, Osteryoung KW.",Nat Plants. 2019 Jan;5(1):119. doi: 10.1038/s41477-018-0341-4.,Yoshida Y,Nat Plants,2019,14/12/2018,,,10.1038/s41477-018-0341-4,FtsZ
30824505,ARC3 Activation by PARC6 Promotes FtsZ-Ring Remodeling at the Chloroplast Division Site,"Chen C, Cao L, Yang Y, Porter KJ, Osteryoung KW.",Plant Cell. 2019 Apr;31(4):862-885. doi: 10.1105/tpc.18.00948. Epub 2019 Mar 1.,Chen C,Plant Cell,2019,3/3/2019,PMC6501610,,10.1105/tpc.18.00948,FtsZ
34375286,Structure Based in Silico Screening Revealed a Potent Acinetobacter Baumannii Ftsz Inhibitor From Asinex Antibacterial Library,"Navid A, Ahmad S, Sajjad R, Raza S, Azam SS.",IEEE/ACM Trans Comput Biol Bioinform. 2022 Sep-Oct;19(5):3008-3018. doi: 10.1109/TCBB.2021.3103899. Epub 2022 Oct 10.,Navid A,IEEE/ACM Trans Comput Biol Bioinform,2022,10/8/2021,,,10.1109/TCBB.2021.3103899,FtsZ
30455283,"MinC N- and C-Domain Interactions Modulate FtsZ Assembly, Division Site Selection, and MinD-Dependent Oscillation in Escherichia coli","LaBreck CJ, Conti J, Viola MG, Camberg JL.",J Bacteriol. 2019 Jan 28;201(4):e00374-18. doi: 10.1128/JB.00374-18. Print 2019 Feb 15.,LaBreck CJ,J Bacteriol,2019,21/11/2018,PMC6351743,,10.1128/JB.00374-18,FtsZ
30052954,On the maverick Planctomycetes,"Wiegand S, Jogler M, Jogler C.",FEMS Microbiol Rev. 2018 Nov 1;42(6):739-760. doi: 10.1093/femsre/fuy029.,Wiegand S,FEMS Microbiol Rev,2018,28/7/2018,,,10.1093/femsre/fuy029,FtsZ
34646253,The Stress-Active Cell Division Protein ZapE Alters FtsZ Filament Architecture to Facilitate Division in Escherichia coli,"DiBiasio EC, Dickinson RA, Trebino CE, Ferreira CN, Morrison JJ, Camberg JL.",Front Microbiol. 2021 Sep 27;12:733085. doi: 10.3389/fmicb.2021.733085. eCollection 2021.,DiBiasio EC,Front Microbiol,2021,14/10/2021,PMC8503651,,10.3389/fmicb.2021.733085,FtsZ
33021149,Computational studies of the properties and activities of selected trisubstituted benzimidazoles as potential antitubercular drugs inhibiting MTB-FtsZ polymerization,"Akinpelu OI, Lawal MM, Kumalo HM, Mhlongo NN.",J Biomol Struct Dyn. 2022 Mar;40(4):1558-1570. doi: 10.1080/07391102.2020.1830176. Epub 2020 Oct 6.,Akinpelu OI,J Biomol Struct Dyn,2022,6/10/2020,,,10.1080/07391102.2020.1830176,FtsZ
34910337,Identifying the analogues of berberine as promising antitubercular drugs targeting Mtb-FtsZ polymerisation through ligand-based virtual screening and molecular dynamics simulations,"Akinpelu OI, Kumalo HM, Mhlongo SI, Mhlongo NN.",J Mol Recognit. 2022 Feb;35(2):e2940. doi: 10.1002/jmr.2940. Epub 2021 Dec 15.,Akinpelu OI,J Mol Recognit,2022,15/12/2021,,,10.1002/jmr.2940,FtsZ
35081523,Cytoskeletal proteins: lessons learned from bacteria,"Ramos-León F, Ramamurthi KS.",Phys Biol. 2022 Feb 17;19(2). doi: 10.1088/1478-3975/ac4ef0.,Ramos-León F,Phys Biol,2022,26/1/2022,,,10.1088/1478-3975/ac4ef0,FtsZ
33256135,Proposal of Potent Inhibitors for a Bacterial Cell Division Protein FtsZ: Molecular Simulations Based on Molecular Docking and ab Initio Molecular Orbital Calculations,"Yamamoto S, Saito R, Nakamura S, Sogawa H, Karpov P, Shulga S, Blume Y, Kurita N.",Antibiotics (Basel). 2020 Nov 26;9(12):846. doi: 10.3390/antibiotics9120846.,Yamamoto S,Antibiotics (Basel),2020,1/12/2020,PMC7761175,,10.3390/antibiotics9120846,FtsZ
31848350,Cooperative ordering of treadmilling filaments in cytoskeletal networks of FtsZ and its crosslinker ZapA,"Caldas P, López-Pelegrín M, Pearce DJG, Budanur NB, Brugués J, Loose M.",Nat Commun. 2019 Dec 17;10(1):5744. doi: 10.1038/s41467-019-13702-4.,Caldas P,Nat Commun,2019,19/12/2019,PMC6917738,,10.1038/s41467-019-13702-4,FtsZ
31932314,FtsA Regulates Z-Ring Morphology and Cell Wall Metabolism in an FtsZ C-Terminal Linker-Dependent Manner in Caulobacter crescentus,"Barrows JM, Sundararajan K, Bhargava A, Goley ED.",J Bacteriol. 2020 Mar 11;202(7):e00693-19. doi: 10.1128/JB.00693-19. Print 2020 Mar 11.,Barrows JM,J Bacteriol,2020,15/1/2020,PMC7167480,,10.1128/JB.00693-19,FtsZ
30085414,Purification and characterization of FtsZ from the citrus canker pathogen Xanthomonas citri subsp. citri,"Kopacz MM, Lorenzoni ASG, Polaquini CR, Regasini LO, Scheffers DJ.",Microbiologyopen. 2019 May;8(5):e00706. doi: 10.1002/mbo3.706. Epub 2018 Aug 7.,Kopacz MM,Microbiologyopen,2019,8/8/2018,PMC6528577,,10.1002/mbo3.706,FtsZ
35676800,"1,3,4-oxadiazole derivatives as potential antimicrobial agents","Tiwari D, Narang R, Sudhakar K, Singh V, Lal S, Devgun M.",Chem Biol Drug Des. 2022 Dec;100(6):1086-1121. doi: 10.1111/cbdd.14100. Epub 2022 Jun 27.,Tiwari D,Chem Biol Drug Des,2022,9/6/2022,,,10.1111/cbdd.14100,FtsZ
32071268,Chlamydial MreB Directs Cell Division and Peptidoglycan Synthesis in Escherichia coli in the Absence of FtsZ Activity,"Ranjit DK, Liechti GW, Maurelli AT.",mBio. 2020 Feb 18;11(1):e03222-19. doi: 10.1128/mBio.03222-19.,Ranjit DK,mBio,2020,20/2/2020,PMC7029139,,10.1128/mBio.03222-19,FtsZ
36854145,Structural and Antibacterial Characterization of a New Benzamide FtsZ Inhibitor with Superior Bactericidal Activity and In Vivo Efficacy Against Multidrug-Resistant Staphylococcus aureus,"Bryan E, Ferrer-González E, Sagong HY, Fujita J, Mark L, Kaul M, LaVoie EJ, Matsumura H, Pilch DS.",ACS Chem Biol. 2023 Mar 17;18(3):629-642. doi: 10.1021/acschembio.2c00934. Epub 2023 Feb 28.,Bryan E,ACS Chem Biol,2023,28/2/2023,,,10.1021/acschembio.2c00934,FtsZ
30006469,Mutation of G51 in SepF impairs FtsZ assembly promoting ability of SepF and retards the division of Mycobacterium smegmatis cells,"Bhattacharya D, Sinha K, Panda D.",Biochem J. 2018 Aug 14;475(15):2473-2489. doi: 10.1042/BCJ20180281.,Bhattacharya D,Biochem J,2018,15/7/2018,,,10.1042/BCJ20180281,FtsZ
31519752,Assembly properties of the bacterial tubulin homolog FtsZ from the cyanobacterium Synechocystis sp. PCC 6803,"Wang N, Bian L, Ma X, Meng Y, Chen CS, Rahman MU, Zhang T, Li Z, Wang P, Chen Y.",J Biol Chem. 2019 Nov 1;294(44):16309-16319. doi: 10.1074/jbc.RA119.009621. Epub 2019 Sep 13.,Wang N,J Biol Chem,2019,15/9/2019,PMC6827301,,10.1074/jbc.RA119.009621,FtsZ
33964649,"Design, synthesis and evaluation of novel 9-arylalkyl-10-methylacridinium derivatives as highly potent FtsZ-targeting antibacterial agents","Song D, Zhang N, Zhang P, Zhang N, Chen W, Zhang L, Guo T, Gu X, Ma S.",Eur J Med Chem. 2021 Oct 5;221:113480. doi: 10.1016/j.ejmech.2021.113480. Epub 2021 Apr 28.,Song D,Eur J Med Chem,2021,8/5/2021,,,10.1016/j.ejmech.2021.113480,FtsZ
33146872,The lack of the cell division protein FtsZ induced generation of giant cells under acidic stress in cyanobacterium Synechocystis sp. PCC6803,"Kohga H, Saito Y, Kanamaru M, Uchiyama J, Ohta H.",Photosynth Res. 2021 Dec;150(1-3):343-356. doi: 10.1007/s11120-020-00792-1. Epub 2020 Nov 4.,Kohga H,Photosynth Res,2021,4/11/2020,,,10.1007/s11120-020-00792-1,FtsZ
32365857,The Antitumor Agent Ansamitocin P-3 Binds to Cell Division Protein FtsZ in Actinosynnema pretiosum,"Wang X, Wang R, Kang Q, Bai L.",Biomolecules. 2020 Apr 30;10(5):699. doi: 10.3390/biom10050699.,Wang X,Biomolecules,2020,6/5/2020,PMC7277737,,10.3390/biom10050699,FtsZ
30808920,ZipN is an essential FtsZ membrane tether and contributes to the septal localization of SepJ in the filamentous cyanobacterium Anabaena,"Camargo S, Picossi S, Corrales-Guerrero L, Valladares A, Arévalo S, Herrero A.",Sci Rep. 2019 Feb 26;9(1):2744. doi: 10.1038/s41598-019-39336-6.,Camargo S,Sci Rep,2019,28/2/2019,PMC6391411,,10.1038/s41598-019-39336-6,FtsZ
32318042,"Chemical, Metabolic, and Cellular Characterization of a FtsZ Inhibitor Effective Against Burkholderia cenocepacia","Chiarelli LR, Scoffone VC, Trespidi G, Barbieri G, Riabova O, Monakhova N, Porta A, Manina G, Riccardi G, Makarov V, Buroni S.",Front Microbiol. 2020 Apr 7;11:562. doi: 10.3389/fmicb.2020.00562. eCollection 2020.,Chiarelli LR,Front Microbiol,2020,23/4/2020,PMC7154053,,10.3389/fmicb.2020.00562,FtsZ
31750973,Benzodioxane-Benzamides as Antibacterial Agents: Computational and SAR Studies to Evaluate the Influence of the 7-Substitution in FtsZ Interaction,"Straniero V, Sebastián-Pérez V, Hrast M, Zanotto C, Casiraghi A, Suigo L, Zdovc I, Radaelli A, De Giuli Morghen C, Valoti E.",ChemMedChem. 2020 Jan 17;15(2):195-209. doi: 10.1002/cmdc.201900537. Epub 2019 Dec 11.,Straniero V,ChemMedChem,2020,22/11/2019,,,10.1002/cmdc.201900537,FtsZ
30727908,Target Based Virtual Screening of New Leads Inhibitor against Bacterial Cell Division Protein FtsZ for the Discovery of Antibacterial Agents,"Mishra RC, Kumari R, Yadav S, Yadav JP.",Med Chem. 2020;16(2):169-175. doi: 10.2174/1573406415666190206233448.,Mishra RC,Med Chem,2020,8/2/2019,,,10.2174/1573406415666190206233448,FtsZ
30010220,Species- and C-terminal linker-dependent variations in the dynamic behavior of FtsZ on membranes in vitro,"Sundararajan K, Vecchiarelli A, Mizuuchi K, Goley ED.",Mol Microbiol. 2018 Oct;110(1):47-63. doi: 10.1111/mmi.14081. Epub 2018 Oct 8.,Sundararajan K,Mol Microbiol,2018,17/7/2018,PMC6195856,NIHMS981368,10.1111/mmi.14081,FtsZ
32900832,ylm Has More than a (Z Anchor) Ring to It!,"White ML, Eswara PJ.",J Bacteriol. 2021 Jan 11;203(3):e00460-20. doi: 10.1128/JB.00460-20. Print 2021 Jan 11.,White ML,J Bacteriol,2021,9/9/2020,PMC7811201,,10.1128/JB.00460-20,FtsZ
29920253,Differential impacts of FtsZ proteins on plastid division in the shoot apex of Arabidopsis,"Swid N, Nevo R, Kiss V, Kapon R, Dagan S, Snir O, Adam Z, Falconet D, Reich Z, Charuvi D.",Dev Biol. 2018 Sep 1;441(1):83-94. doi: 10.1016/j.ydbio.2018.06.010. Epub 2018 Jun 18.,Swid N,Dev Biol,2018,20/6/2018,,,10.1016/j.ydbio.2018.06.010,FtsZ
